"ave_orton_cone_id","SiO2","Al2O3","B2O3","Li2O","K2O","Na2O","KNaO","MgO","CaO","SrO","BaO","ZnO","PbO","P2O5","Cr2O3","MnO","MnO2","FeO","Fe2O3","CoO","NiO","CuO","Cu2O","TiO2","ZrO2","SnO2"
33,60.98,6.45,3.56,0.00,3.67,2.19,5.86,3.05,13.96,0.00,0.00,3.32,0.00,0.01,0.00,0.00,0.00,0.00,0.07,0.57,0.00,0.43,0.00,0.40,0.00,1.35
34,57.50,10.76,0.00,0.00,2.05,6.48,8.52,0.14,0.54,0.00,15.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,1.42,0.00,0.00,0.00,4.83,0.00,0.00
33,66.74,6.47,3.11,0.00,2.69,1.68,4.37,10.87,7.86,0.00,0.00,0.00,0.00,0.02,0.22,0.00,0.00,0.00,0.06,0.25,0.00,0.00,0.00,0.04,0.00,0.00
34,73.61,8.04,0.00,0.00,3.38,1.70,5.07,0.02,12.86,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.30,0.00,0.00,0.00,0.03,0.00,0.00
34,69.43,8.92,0.00,0.00,5.40,2.45,7.85,0.16,10.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.98,0.28,0.00,0.00,0.00,2.29,0.00,0.00
33,70.33,8.25,0.00,0.00,4.85,2.53,7.38,0.10,10.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.00,0.00,0.00,0.00,2.23,0.00,0.00
34,61.92,11.80,0.58,0.00,3.19,1.54,4.73,8.77,10.83,0.00,0.00,0.00,0.00,0.04,0.12,0.00,0.38,0.00,0.11,0.63,0.00,0.00,0.00,0.09,0.00,0.00
34,52.57,8.52,0.00,0.00,4.17,1.98,6.15,0.13,8.56,7.91,0.00,7.04,0.00,0.50,0.00,0.00,0.00,0.00,0.51,0.63,0.00,0.00,0.00,7.48,0.00,0.00
34,64.33,10.47,0.00,0.00,3.16,1.46,4.62,0.08,12.33,2.56,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.11,1.15,0.00,0.00,0.00,4.33,0.00,0.00
34,64.47,7.73,0.00,0.00,3.13,1.45,4.59,0.05,15.13,0.00,0.00,2.67,0.00,0.01,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,5.01,0.00,0.00
33,62.72,10.96,1.05,0.00,3.15,1.55,4.70,7.67,11.96,0.01,0.00,0.00,0.00,0.03,0.07,0.00,0.19,0.00,0.09,0.47,0.00,0.00,0.00,0.08,0.00,0.00
33,67.65,13.31,0.00,0.00,7.23,0.09,7.32,4.77,5.91,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.14,0.61,0.00,0.00,0.00,0.29,0.00,0.00
33,71.35,9.35,0.00,0.00,2.70,1.18,3.88,0.14,14.24,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.11,0.74,0.00,0.00,0.00,0.17,0.00,0.00
34,64.02,10.40,0.00,0.00,3.17,1.44,4.61,0.04,12.43,2.58,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.30,1.63,0.00,0.00,0.00,3.96,0.00,0.00
33,72.98,8.92,0.00,0.00,2.33,0.99,3.32,0.10,14.19,0.00,0.00,0.00,0.00,0.03,0.00,0.10,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.09,0.00,0.00
33,60.89,12.24,0.58,0.00,3.44,1.59,5.03,8.80,11.09,0.00,0.00,0.00,0.00,0.04,0.12,0.00,0.38,0.00,0.11,0.63,0.00,0.00,0.00,0.09,0.00,0.00
33,70.09,7.95,0.00,0.00,3.08,1.43,4.51,3.13,12.76,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.00,0.00,0.56,0.36,0.00,0.00,0.00,0.17,0.00,0.00
34,73.12,7.79,1.01,0.00,3.56,1.87,5.43,0.37,6.76,0.00,0.00,2.41,0.00,0.00,0.00,0.00,0.00,0.00,1.27,1.63,0.00,0.00,0.00,0.21,0.00,0.00
33,53.88,11.04,0.00,0.00,1.63,1.86,3.49,0.16,26.73,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.11,0.00,0.00,2.43,0.00,0.14,0.00,1.99
34,57.30,10.65,0.00,0.00,1.88,5.86,7.75,0.16,0.51,0.00,16.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.62,0.00,0.00,0.70,0.00,4.42,0.00,0.00
33,50.25,6.66,0.00,0.00,1.73,0.26,1.99,1.55,0.20,0.00,0.00,0.00,0.00,0.06,0.00,0.00,28.95,0.00,1.73,4.01,0.00,4.04,0.00,0.57,0.00,0.00
32,50.25,6.66,0.00,0.00,1.73,0.26,1.99,1.55,0.20,0.00,0.00,0.00,0.00,0.06,0.00,0.00,28.98,0.00,1.73,3.99,0.00,4.02,0.00,0.57,0.00,0.00
34,73.43,12.18,0.00,0.00,10.70,0.00,10.70,0.87,2.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,49.14,6.52,0.00,0.00,1.70,0.25,1.95,1.52,0.19,0.00,0.00,0.00,0.00,0.06,0.00,0.00,28.19,0.00,1.69,5.19,0.00,4.99,0.00,0.56,0.00,0.00
33,56.13,10.28,0.00,0.00,1.61,3.44,5.05,6.54,15.16,0.00,0.00,0.00,0.00,0.02,0.00,6.69,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.06,0.00,0.00
34,68.54,14.38,0.50,1.58,2.29,7.34,9.62,0.35,4.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.00,0.00,0.00,0.08,0.00,0.00
31,63.57,7.98,0.00,0.00,5.90,0.00,5.90,5.72,11.83,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.13,0.00,0.88,0.00,0.00,0.00,0.00,0.00
34,64.48,5.28,2.65,0.00,3.48,0.44,3.93,10.03,10.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.01,2.86,0.00
33,61.12,5.07,3.31,0.00,2.25,1.61,3.87,11.29,11.36,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.03,3.90,0.00
34,66.46,6.58,0.00,0.00,5.32,0.00,5.32,0.00,10.70,0.00,0.00,10.51,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,71.86,7.93,0.00,0.00,5.12,0.00,5.12,0.00,14.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32,69.26,7.47,0.00,0.96,1.01,3.21,4.22,4.75,9.79,0.00,2.13,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.09,0.15,0.00,1.14,0.00,0.03,0.00,0.00
33,72.90,9.06,0.00,0.00,2.30,1.00,3.30,0.06,14.30,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.07,0.00,0.00
34,70.92,7.66,3.30,0.00,1.59,3.89,5.47,0.84,9.37,0.00,1.63,0.00,0.00,0.01,0.00,0.10,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.03,0.00,0.43
34,69.28,6.55,5.06,0.00,1.00,4.63,5.63,0.78,10.88,0.00,1.59,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.14
34,74.55,7.40,0.00,0.00,1.86,0.81,2.67,4.94,9.89,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.06,0.00,0.00
34,81.47,6.95,0.00,0.00,3.48,1.52,5.00,0.05,0.44,5.99,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.02,0.00,0.00
33,75.38,5.17,0.00,7.70,0.05,0.02,0.07,0.04,10.64,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.91,0.00,0.00,0.00,0.00,0.07,0.00,0.00
34,70.73,8.49,0.00,0.00,1.96,4.27,6.23,0.06,5.86,0.00,6.34,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00,0.01,0.00,1.33
34,73.55,8.00,0.00,0.00,4.09,1.93,6.02,0.08,4.93,6.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00,0.06,0.00,0.00
34,72.69,8.28,0.00,0.00,5.62,0.01,5.63,0.02,12.86,0.00,0.00,0.00,0.00,0.01,0.12,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.03,0.00,0.00
34,79.61,7.87,0.00,0.00,6.12,0.00,6.12,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,55.80,11.39,0.00,0.00,2.21,7.09,9.30,8.15,8.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.74,0.00,0.04,5.99,0.00
35,68.28,8.08,2.50,0.00,3.78,2.05,5.83,2.58,12.62,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.04,0.00,0.00
35,66.27,7.87,4.14,0.00,2.63,3.26,5.90,2.44,13.26,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.05,0.00,0.00
34,70.40,8.83,0.00,0.00,1.59,1.61,3.19,0.19,12.18,5.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.06,0.00,0.00
33,70.93,8.31,0.00,0.00,1.26,3.78,5.04,0.15,14.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.00,0.00,0.00,0.00,0.15,0.00,0.00
34,65.90,8.84,0.00,0.00,2.14,1.00,3.15,0.12,20.35,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00,0.21,0.00,0.00
34,71.26,7.86,0.00,0.00,5.07,0.00,5.07,0.00,14.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,70.30,9.53,0.00,0.00,3.55,1.62,5.16,0.00,12.76,0.00,0.00,2.04,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.18,0.00,0.00,0.00,0.00,0.00,0.00
33,61.76,10.24,0.00,0.00,2.43,1.06,3.49,3.10,21.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,69.09,9.26,0.00,4.55,1.70,0.77,2.47,1.23,10.98,0.00,2.28,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.05,0.00,0.00
34,72.84,8.77,0.00,0.00,1.56,3.30,4.86,0.17,12.82,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.03,0.00,0.00
33,73.82,7.76,0.00,0.00,3.97,1.81,5.78,0.01,8.66,0.00,0.89,2.16,0.00,0.01,0.00,0.00,0.00,0.00,0.88,0.00,0.00,0.00,0.00,0.02,0.00,0.00
34,81.08,7.20,0.00,0.00,3.63,1.65,5.28,0.01,0.20,0.00,6.09,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.02,0.00,0.00
33,70.80,6.54,0.00,0.00,3.38,1.53,4.91,0.79,15.34,0.00,0.00,0.00,0.00,0.42,0.00,0.14,0.00,0.00,0.98,0.00,0.00,0.00,0.00,0.08,0.00,0.00
33,64.89,10.18,0.00,0.00,3.34,0.09,3.43,0.12,18.21,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,1.84,1.22,0.00,0.00,0.00,0.09,0.00,0.00
34,68.85,9.63,0.00,0.00,1.51,4.82,6.33,0.09,14.17,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.87,0.00,0.00,0.00,0.00,0.03,0.00,0.00
34,68.05,10.29,0.00,0.00,1.96,1.17,3.13,0.46,16.73,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,1.13,0.00,0.00,0.00,0.00,0.21,0.00,0.00
34,71.41,9.03,0.00,0.00,2.57,1.12,3.69,1.92,13.78,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.07,0.00,0.00
34,74.96,5.45,1.23,4.03,1.10,7.31,8.42,0.19,3.05,0.00,2.23,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.16,0.00,0.00
34,63.95,7.31,1.26,0.00,1.22,3.91,5.13,0.40,3.97,17.51,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.11,0.00,0.00
33,66.95,11.20,0.00,0.00,11.25,0.08,11.33,0.66,9.07,0.00,0.00,0.00,0.00,0.56,0.00,0.11,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,71.24,5.88,0.27,0.00,5.32,0.04,5.37,2.81,14.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,69.51,7.30,0.00,0.00,1.29,1.50,2.79,0.10,13.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.00,0.00,0.00,6.21,0.00,0.00
33,58.25,8.74,0.00,0.00,1.96,0.89,2.85,2.77,18.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.83,0.00,0.00,0.00,3.84,3.56,0.00
33,71.62,5.78,2.53,0.00,3.36,1.93,5.29,4.15,6.01,1.45,0.00,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.01,0.00,1.28
34,51.29,9.61,0.00,0.00,2.15,4.57,6.72,0.11,16.32,0.00,0.00,15.80,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.10,0.00,0.00
34,72.79,8.27,0.00,0.00,2.77,1.20,3.97,0.06,14.77,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.05,0.00,0.00
34,70.06,10.07,0.00,0.00,2.52,2.92,5.44,0.20,8.04,0.00,0.00,5.98,0.00,0.01,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.12,0.00,0.00
34,72.39,7.91,0.00,0.00,1.34,2.88,4.22,0.05,15.33,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.04,0.00,0.00
31,63.10,7.70,2.47,0.00,0.70,2.46,3.16,9.18,12.29,0.00,0.00,0.00,0.00,1.94,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.07,0.00,0.00
34,71.67,9.35,0.00,0.00,2.66,3.11,5.77,4.28,8.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.11,0.00,0.00
33,78.05,7.17,0.00,0.00,3.90,1.77,5.67,0.01,4.60,0.00,4.45,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.01,0.00,0.00
33,72.13,9.41,0.00,0.00,2.68,3.13,5.81,0.21,12.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.11,0.00,0.00
33,70.00,10.35,0.00,0.00,1.35,7.20,8.55,0.10,10.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.06,0.00,0.00
34,71.17,9.19,0.00,0.00,2.65,1.24,3.89,0.04,15.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,72.01,8.91,0.00,0.00,3.57,0.05,3.62,0.07,15.21,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.07,0.00,0.00
34,74.15,7.57,0.00,0.00,2.67,0.96,3.63,0.14,14.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.22,0.00,0.00
34,73.55,7.43,0.00,0.00,4.03,0.09,4.12,0.11,14.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.18,0.00,0.00
34,71.03,9.24,0.00,0.00,0.00,3.57,3.57,0.00,14.39,0.00,0.00,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,64.06,8.07,1.89,0.00,4.57,0.41,4.98,2.87,13.31,0.00,0.00,4.52,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.19,0.00,0.00
33,68.73,6.24,6.60,0.00,1.54,3.53,5.07,0.05,11.35,0.00,1.51,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,70.55,6.76,4.80,0.00,1.30,3.53,4.83,1.14,9.83,0.00,1.60,0.44,0.00,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.02,0.00,0.00
33,69.20,8.89,0.00,0.00,1.79,1.37,3.16,0.12,18.42,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.07,0.00,0.00
34,70.75,7.66,3.39,0.00,1.59,3.99,5.58,0.83,9.57,0.00,1.67,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.01,0.00,0.48
34,70.21,6.86,4.69,0.00,0.82,4.51,5.32,0.11,10.76,1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.46
33,75.87,7.82,0.00,0.00,3.00,1.39,4.40,0.08,11.70,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.04,0.00,0.00
35,77.90,7.57,0.00,0.00,2.34,1.06,3.40,0.03,10.97,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.05,0.00,0.00
34,73.24,8.50,0.00,0.00,3.54,0.02,3.57,0.11,14.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.01,0.00,0.00
33,71.53,6.73,1.34,0.00,3.03,1.55,4.58,0.35,14.64,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.01,0.00,0.46
33,73.71,8.24,0.00,0.00,2.33,0.96,3.29,0.10,10.84,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.01,0.00,0.00
33,73.90,8.32,0.00,0.00,2.26,1.03,3.29,0.00,10.73,3.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,69.33,8.51,0.00,0.00,3.30,0.00,3.30,0.00,18.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.49
33,72.03,8.90,0.00,0.00,3.57,0.05,3.62,0.07,15.19,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.07,0.00,0.00
33,66.29,14.62,0.52,1.64,2.33,7.57,9.90,0.31,4.44,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.17,0.56,0.00,0.00,0.00,1.54,0.00,0.00
34,66.01,8.15,3.70,0.00,2.01,2.91,4.92,0.99,9.84,0.00,0.00,1.57,0.00,0.01,0.00,0.00,0.00,0.89,0.22,0.28,0.00,0.00,0.00,3.42,0.00,0.00
33,61.54,12.08,0.00,3.00,2.34,7.43,9.76,0.17,0.61,0.00,10.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,1.78,0.00,0.08,0.00,0.00
34,60.03,8.75,0.00,0.00,4.24,1.93,6.17,0.00,6.43,0.00,15.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,2.87,0.00,0.00,0.00,0.00
34,64.99,4.61,8.06,0.00,2.09,2.14,4.23,0.02,5.57,0.00,2.49,7.97,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,1.27,0.00,0.00,0.00,0.78
34,67.78,7.72,2.96,0.00,1.48,6.26,7.74,0.08,13.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.06,0.00,0.00,0.00,0.45
34,68.36,6.50,0.00,0.00,1.27,4.11,5.39,4.65,10.54,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.28,0.00,0.00,0.00,1.40
34,67.13,4.95,10.93,0.00,3.07,2.56,5.63,0.03,10.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.55,0.00,0.00,0.00,0.45
34,67.03,8.72,2.47,0.00,2.34,5.36,7.70,0.64,12.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.23,0.00,0.01,0.00,0.47
33,67.00,8.62,3.59,0.00,2.65,5.31,7.96,0.88,10.95,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.15,0.00,0.01,0.00,0.79
34,68.72,5.40,5.45,0.00,1.84,2.75,4.59,0.04,14.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.24,0.00,0.00,0.00,0.79
34,64.56,7.46,2.45,0.00,1.60,4.73,6.33,2.01,12.49,0.00,0.00,3.80,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.38,0.00,0.02,0.00,0.45
34,68.04,8.81,2.84,1.24,1.75,5.15,6.90,0.70,10.76,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.17,0.00,0.01,0.00,0.46
34,68.23,7.40,0.26,0.00,3.76,3.14,6.90,1.99,10.22,0.00,0.00,3.86,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.51,0.00,0.00,0.00,0.62
34,68.38,4.96,1.99,0.00,3.08,2.43,5.51,3.30,11.38,0.00,1.54,1.44,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.28,0.00,0.00,0.00,1.19
34,65.34,10.87,0.00,0.00,8.79,0.01,8.80,0.01,7.20,0.00,0.00,6.17,0.00,0.01,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.58,0.00,0.03,0.00,0.95
34,66.89,6.06,5.14,0.00,3.68,4.13,7.81,0.09,8.19,0.00,1.91,2.31,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.91,0.00,0.14,0.00,0.50
34,64.45,8.32,6.75,0.00,2.13,4.98,7.10,0.08,12.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.26,0.00,0.01,0.00,0.78
33,63.92,6.16,3.66,0.00,3.50,2.19,5.69,3.09,11.49,0.00,0.00,3.46,0.00,0.01,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.85,0.00,0.02,0.00,1.40
34,66.99,9.16,1.25,0.00,1.37,6.43,7.81,0.04,12.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.56,0.00,0.00,0.00,1.37
34,70.73,4.68,4.51,0.00,0.98,3.80,4.78,5.85,9.04,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.16,0.00,0.01,0.00,0.14
34,67.70,8.91,2.78,0.00,5.58,3.02,8.60,0.66,10.63,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.17,0.00,0.01,0.00,0.47
33,68.56,7.73,3.75,0.00,1.67,5.91,7.58,0.93,10.75,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.17,0.00,0.01,0.00,0.47
33,74.73,5.83,0.00,0.00,3.71,1.69,5.40,2.48,9.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.88,0.00,0.00,0.00,1.39
34,66.02,8.94,5.32,0.00,0.00,4.77,4.77,0.00,14.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.46
34,66.21,6.27,3.07,0.00,1.73,3.92,5.65,3.02,12.09,0.00,1.41,1.47,0.00,0.08,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.24,0.00,0.02,0.00,0.39
33,84.48,7.95,1.39,4.02,0.77,1.08,1.86,0.08,0.05,0.00,0.00,0.09,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.02,0.00,0.00
34,45.50,8.88,3.48,0.00,1.06,3.68,4.74,28.56,3.82,0.00,0.00,4.88,0.00,0.02,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.06,0.00,0.00
34,51.29,11.60,0.00,0.00,2.48,8.03,10.51,25.93,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,59.72,14.18,0.00,0.00,7.84,0.00,7.84,0.00,18.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,70.30,10.52,0.00,0.00,5.58,2.64,8.21,0.10,10.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,61.19,4.81,0.00,0.00,2.66,1.31,3.97,7.30,14.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.83,0.00,0.00,0.00,7.37,0.00,0.00
33,61.62,2.22,1.56,0.00,1.38,9.17,10.55,0.00,3.78,0.00,0.00,20.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,68.02,6.71,0.00,0.00,3.23,1.47,4.70,0.01,11.79,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,4.12,0.27,0.00,0.00,0.00,4.38,0.00,0.00
34,48.50,9.77,0.63,4.35,3.42,1.95,5.37,0.17,13.05,5.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,12.16,0.00,0.00
